fitzroy_lagoon_to_east_2_20200712_115903154_0000590.jpg, {COTS, 0.4032, 16, 13, -42, 191, 288, 491},
fitzroy_lagoon_to_east_2_20200712_115903209_0000591.jpg, {COTS, 0.4032, 16, 14, -52, 195, 276, 494},
fitzroy_lagoon_to_east_2_20200712_115903594_0000598.jpg, {COTS, 0.3862, 16, 15, -42, 191, 294, 492},
fitzroy_lagoon_to_east_2_20200712_115903650_0000599.jpg, {COTS, 0.3862, 16, 16, -58, 196, 287, 506},
fitzroy_lagoon_to_east_2_20200712_115903704_0000600.jpg, {COTS, 0.3685, 16, 17, 1, 252, 245, 452},
fitzroy_lagoon_to_east_2_20200712_115903760_0000601.jpg, {COTS, 0.3011, 16, 18, -3, 259, 247, 436},
fitzroy_lagoon_to_east_2_20200712_115903809_0000602.jpg, {COTS, 0.3011, 16, 19, -18, 271, 235, 451},
fitzroy_lagoon_to_east_2_20200712_115903866_0000603.jpg, {COTS, 0.5840, 16, 20, -39, 219, 297, 465},
fitzroy_lagoon_to_east_2_20200712_115903920_0000604.jpg, {COTS, 0.5347, 16, 21, -8, 236, 253, 449},
fitzroy_lagoon_to_east_2_20200712_115903973_0000605.jpg, {COTS, 0.5347, 16, 22, -23, 251, 239, 466},
fitzroy_lagoon_to_east_2_20200712_115904459_0000614.jpg, {COTS, 0.5005, 16, 23, -10, 253, 243, 461},
fitzroy_lagoon_to_east_2_20200712_115904514_0000615.jpg, {COTS, 0.5005, 16, 24, -16, 257, 235, 464},
fitzroy_lagoon_to_east_2_20200712_115914643_0000800.jpg, {COTS, 0.3780, 23, 0, 771, 1614, 979, 1767},
fitzroy_lagoon_to_east_2_20200712_115914708_0000801.jpg, {COTS, 0.3780, 23, 1, 769, 1612, 978, 1765},
fitzroy_lagoon_to_east_2_20200712_115914871_0000804.jpg, {COTS, 0.3649, 23, 2, 772, 1625, 942, 1745},
fitzroy_lagoon_to_east_2_20200712_115914926_0000805.jpg, {COTS, 0.3235, 23, 3, 740, 1615, 993, 1754},
fitzroy_lagoon_to_east_2_20200712_115914980_0000806.jpg, {COTS, 0.3235, 23, 4, 743, 1614, 997, 1754},
fitzroy_lagoon_to_east_2_20200712_115915097_0000808.jpg, {COTS, 0.3388, 23, 5, 762, 1606, 1014, 1772},
fitzroy_lagoon_to_east_2_20200712_115915160_0000809.jpg, {COTS, 0.3388, 23, 6, 758, 1605, 1010, 1771},
fitzroy_lagoon_to_east_2_20200712_115918236_0000865.jpg, {COTS, 0.5207, 25, 0, 704, 1613, 904, 1755},
fitzroy_lagoon_to_east_2_20200712_115918292_0000866.jpg, {COTS, 0.9053, 25, 1, 711, 1611, 889, 1751},
fitzroy_lagoon_to_east_2_20200712_115918342_0000867.jpg, {COTS, 0.9166, 25, 2, 717, 1604, 882, 1757},
fitzroy_lagoon_to_east_2_20200712_115918394_0000868.jpg, {COTS, 0.6448, 25, 3, 716, 1606, 871, 1758},
fitzroy_lagoon_to_east_2_20200712_115918448_0000869.jpg, {COTS, 0.6448, 25, 4, 712, 1607, 865, 1757},
fitzroy_lagoon_to_east_2_20200712_115918882_0000877.jpg, {COTS, 0.3235, 26, 0, 2016, 12, 2154, 188},
